216	8.1992	-50.6638
217	8.3698	-50.8080
218	8.4991	-50.8881
219	8.5938	-50.9659
220	8.6549	-50.9720
221	8.6858	-50.9982
222	8.6943	-50.9946
223	8.6858	-50.9917
224	8.6653	-50.9815
225	8.6376	-50.9676
226	8.6063	-50.9532
227	8.5745	-50.9071
228	8.5464	-50.8982
229	8.5209	-50.8924
230	8.4980	-50.8535
231	8.4741	-50.8493
232	8.4525	-50.8462
233	8.4319	-50.8427
234	8.4113	-50.6967
235	8.3904	-50.7247
236	8.3685	-50.6391
237	8.3464	-50.6012
238	8.3245	-50.6331
239	8.3064	-50.6977
240	8.2930	-50.6950
241	8.2874	-50.6667
242	8.2908	-50.6794
243	8.3077	-50.7046
244	8.3404	-50.7444
245	8.3910	-50.8954
246	8.4592	-50.9674
247	8.5477	-51.1155
248	8.6566	-51.1623
249	8.7836	-51.2863
250	8.9288	-51.4795
251	9.0865	-51.6282
252	9.2569	-51.8899
253	9.4369	-52.0566
254	9.6217	-52.2260
255	9.8068	-52.3941
256	9.9875	-52.5568
257	10.1590	-52.8338
258	10.3106	-53.0223
259	10.4457	-53.0925
260	10.5559	-53.0230
261	10.6434	-53.0937
262	10.7039	-53.1124
263	10.7353	-53.1324
264	10.7377	-53.1260
265	10.7115	-53.0236
266	10.6574	-53.0436
267	10.5763	-53.0055
268	10.4719	-52.9381
269	10.3521	-52.8224
270	10.2192	-52.6957
271	10.0785	-52.5629
272	9.9356	-52.4292
273	9.7965	-52.3125
274	9.6696	-52.1966
275	9.5574	-52.0955
276	9.4648	-51.9432
277	9.3996	-51.8875
278	9.3620	-51.8582
279	9.3540	-51.8572
280	9.3769	-51.8854
281	9.4306	-51.9425
282	9.5139	-52.1028
283	9.6233	-52.2118
284	9.7560	-52.3422
285	9.9076	-52.4897
286	10.0730	-52.6370
287	10.2463	-52.7790
288	10.4240	-52.9486
289	10.5982	-53.1024
290	10.7607	-53.1839
291	10.9122	-53.3147
292	11.0501	-53.4427
293	11.1696	-53.5314
294	11.2677	-53.6224
295	11.3472	-53.6971
296	11.4102	-53.7578
297	11.4600	-53.8081
298	11.5009	-53.8521
299	11.5377	-54.0297
300	11.5740	-54.0740
301	2.9770	-54.1049
302	3.0455	-54.2077
303	3.1670	-54.3615
304	3.3396	-54.5636
305	3.5590	-54.7900
306	3.8214	-55.0747
307	4.1167	-55.3881
308	4.4356	-55.7018
309	4.7685	-56.0436
310	5.1043	-56.3847
311	5.4327	-56.7155
312	5.7446	-57.0276
313	6.0319	-57.3138
314	6.2885	-57.5689
315	6.5101	-57.7074
316	6.6954	-57.8925
317	6.8429	-58.1016
318	6.9530	-58.2143
319	7.0285	-58.2439
320	7.0745	-58.2161
321	7.0945	-58.1772
322	7.0914	-58.1836
323	7.0712	-58.1742
324	7.0386	-58.1453
325	6.9973	-58.0476
326	6.9499	-58.0317
327	6.9061	-58.0017
328	6.8665	-57.9756
329	6.8341	-57.9561
330	6.8115	-57.9454
331	6.8007	-57.9453
332	6.8032	-57.9569
333	6.8199	-57.9809
334	6.8512	-58.0173
335	6.8967	-58.0653
336	6.9554	-58.0930
337	7.0255	-58.1598
338	7.1049	-58.2326
339	7.1907	-58.3086
340	7.2794	-58.3844
341	7.3676	-58.4865
342	7.4514	-58.5516
343	7.5271	-58.6063
344	7.5914	-58.7172
345	7.6405	-58.7420
346	7.6733	-58.7498
347	7.6881	-58.7400
348	7.6847	-58.7801
349	7.6626	-58.7352
350	7.6237	-58.6753
351	7.5704	-58.4716
352	7.5059	-58.3778
353	7.4336	-58.2867
354	7.3592	-58.1981
355	7.2871	-58.1129
356	7.2221	-58.0350
357	7.1684	-57.9683
358	7.1303	-58.0366
359	7.1094	-57.9171
360	7.1090	-57.9421
361	7.1294	-57.9462
362	7.1722	-57.9665
363	7.2362	-58.0048
364	7.3188	-58.0586
365	7.4162	-58.1961
366	7.5243	-58.2700
367	7.6383	-58.3478
368	7.7530	-58.4248
369	7.8627	-58.4960
370	7.9623	-58.5569
371	8.0475	-58.5807
372	8.1162	-58.5504
373	8.1632	-58.5621
374	8.1878	-58.5532
375	8.1901	-58.4588
376	8.1742	-58.4144
377	8.1404	-58.3542
378	8.0923	-58.2817
379	8.0343	-58.2179
380	7.9710	-58.1335
381	7.9072	-58.1816
382	7.8478	-58.1029
383	7.7969	-58.0335
384	7.7580	-57.9772
385	7.7335	-57.9277
386	7.7250	-57.9022
387	7.7340	-57.8501
388	7.7603	-58.0365
389	7.8022	-58.1132
390	7.8584	-58.0568
391	7.9287	-58.1253
392	8.0080	-58.2087
393	8.0936	-58.3054
394	8.1833	-58.3395
395	8.2770	-58.4595
396	8.3712	-58.7404
397	8.4642	-58.8809
398	8.5580	-59.0234
399	8.6514	-59.1712
400	8.7444	-59.3229
401	3.0271	-59.2072
402	3.1278	-59.3606
403	3.2671	-59.5520
404	3.4412	-59.8010
405	3.6443	-60.0518
406	3.8702	-60.3215
407	4.1110	-60.5833
408	4.3570	-60.8626
409	4.6006	-61.1762
410	4.8344	-61.4326
411	5.0500	-61.6657
412	5.2412	-61.8699
413	5.4041	-62.0416
414	5.5363	-62.1794
415	5.6379	-62.3025
416	5.7108	-62.3759
417	5.7586	-62.4222
418	5.7861	-62.4467
419	5.7992	-62.5326
420	5.8040	-62.5336
421	5.8058	-62.5303
422	5.8098	-62.5277
423	5.8205	-62.5306
424	5.8415	-62.5491
425	5.8762	-62.5884
426	5.9270	-62.5520
427	5.9919	-62.6035
428	6.0693	-62.6671
429	6.1571	-62.7409
430	6.2525	-62.8223
431	6.3520	-62.9083
432	6.4517	-62.9951
433	6.5476	-62.9684
434	6.6354	-63.0451
435	6.7115	-63.1115
436	6.7725	-63.1645
437	6.8158	-63.2253
438	6.8390	-63.2450
439	6.8417	-63.2467
440	6.8240	-63.2309
441	6.7871	-63.2100
442	6.7357	-63.1661
443	6.6692	-63.1101
444	6.5911	-63.0222
445	6.5066	-62.9534
446	6.4181	-62.8829
447	6.3299	-62.8141
448	6.2458	-62.7504
449	6.1692	-62.6946
450	6.1032	-62.6490
451	6.0500	-62.6452
452	6.0109	-62.5793
453	5.9884	-62.5721
454	5.9811	-62.4908
455	5.9882	-62.4589
