280	9.09	8.40
281	9.08	8.40
282	9.06	8.39
283	9.04	8.38
284	9.02	8.38
285	8.99	8.37
286	8.97	8.36
287	8.95	8.36
288	8.92	8.35
289	8.90	8.35
290	8.87	8.35
291	8.85	8.34
292	8.83	8.34
293	8.81	8.34
294	8.79	8.33
295	8.77	8.33
296	8.75	8.33
297	8.73	8.33
298	8.71	8.32
299	8.70	8.32
300	8.68	8.32
301	8.65	8.30
302	8.62	8.28
303	8.59	8.26
304	8.57	8.24
305	8.54	8.22
306	8.52	8.20
307	8.49	8.18
308	8.47	8.16
309	8.45	8.15
310	8.44	8.13
311	8.42	8.12
312	8.41	8.10
313	8.40	8.09
314	8.40	8.08
315	8.40	8.07
316	8.40	8.06
317	8.40	8.04
318	8.41	8.03
319	8.42	8.02
320	8.43	8.01
321	8.45	8.00
322	8.46	7.99
323	8.48	7.98
324	8.51	7.97
325	8.53	7.96
326	8.56	7.95
327	8.58	7.94
328	8.61	7.93
329	8.64	7.92
330	8.67	7.91
331	8.70	7.90
332	8.74	7.89
333	8.77	7.88
334	8.80	7.87
335	8.84	7.86
336	8.87	7.85
337	8.91	7.84
338	8.94	7.83
339	8.97	7.82
340	9.01	7.82
341	9.04	7.81
342	9.08	7.80
343	9.11	7.79
344	9.14	7.78
345	9.17	7.77
346	9.21	7.77
347	9.24	7.76
348	9.27	7.75
349	9.29	7.74
350	9.32	7.74
351	9.35	7.73
352	9.37	7.72
353	9.40	7.71
354	9.42	7.71
355	9.44	7.70
356	9.46	7.69
357	9.48	7.68
358	9.49	7.67
359	9.51	7.66
360	9.52	7.66
361	9.53	7.65
362	9.54	7.64
363	9.55	7.63
364	9.55	7.63
365	9.55	7.62
366	9.56	7.61
367	9.56	7.60
368	9.55	7.60
369	9.55	7.59
370	9.55	7.58
371	9.54	7.58
372	9.54	7.57
373	9.53	7.57
374	9.52	7.56
375	9.51	7.56
376	9.50	7.55
377	9.49	7.54
378	9.48	7.54
379	9.47	7.53
380	9.46	7.53
381	9.44	7.52
382	9.43	7.52
383	9.42	7.51
384	9.41	7.50
385	9.39	7.50
386	9.38	7.49
387	9.37	7.49
388	9.36	7.48
389	9.35	7.47
390	9.33	7.47
391	9.32	7.46
392	9.31	7.46
393	9.30	7.45
394	9.29	7.45
395	9.28	7.44
396	9.27	7.44
397	9.26	7.43
398	9.25	7.43
399	9.24	7.42
400	9.23	7.42
401	9.22	7.41
402	9.20	7.39
403	9.18	7.38
404	9.16	7.37
405	9.15	7.36
406	9.13	7.34
407	9.12	7.33
408	9.10	7.32
409	9.09	7.31
410	9.07	7.30
411	9.06	7.29
412	9.05	7.28
413	9.04	7.27
414	9.03	7.26
415	9.02	7.26
416	9.01	7.25
417	9.00	7.24
418	8.99	7.23
419	8.99	7.22
420	8.98	7.22
421	8.98	7.21
422	8.97	7.20
423	8.97	7.19
424	8.97	7.18
425	8.97	7.18
426	8.96	7.17
427	8.96	7.16
428	8.96	7.15
429	8.96	7.15
430	8.96	7.14
431	8.96	7.13
432	8.96	7.13
433	8.96	7.12
434	8.97	7.11
435	8.97	7.11
436	8.97	7.10
437	8.97	7.10
438	8.97	7.09
439	8.98	7.08
440	8.98	7.08
441	8.98	7.07
442	8.98	7.07
443	8.99	7.06
444	8.99	7.06
445	8.99	7.05
446	8.99	7.04
447	8.99	7.04
448	8.99	7.03
449	8.99	7.02
450	8.99	7.02
451	8.99	7.01
452	8.99	7.00
453	8.99	7.00
454	8.98	6.99
455	8.98	6.98
456	8.97	6.98
457	8.96	6.97
458	8.95	6.96
459	8.94	6.96
460	8.93	6.95
461	8.92	6.95
462	8.90	6.94
463	8.89	6.93
464	8.87	6.93
465	8.85	6.92
466	8.84	6.92
467	8.82	6.91
468	8.80	6.91
469	8.78	6.90
470	8.77	6.89
471	8.75	6.89
472	8.73	6.88
473	8.72	6.88
474	8.70	6.87
475	8.69	6.87
476	8.67	6.86
477	8.66	6.86
478	8.65	6.85
479	8.64	6.85
480	8.63	6.84
481	8.62	6.84
482	8.62	6.83
483	8.62	6.83
484	8.61	6.82
485	8.61	6.82
486	8.61	6.81
487	8.62	6.81
488	8.62	6.80
489	8.63	6.80
490	8.64	6.80
491	8.65	6.79
492	8.66	6.79
493	8.67	6.78
494	8.68	6.78
495	8.69	6.77
496	8.71	6.77
497	8.72	6.76
498	8.74	6.76
499	8.75	6.75
500	8.76	6.75
501	8.77	6.74
502	8.78	6.73
503	8.79	6.72
504	8.79	6.71
505	8.80	6.70
506	8.81	6.69
507	8.81	6.68
508	8.82	6.68
509	8.82	6.67
510	8.82	6.66
511	8.82	6.65
512	8.82	6.64
513	8.82	6.64
514	8.82	6.63
515	8.82	6.62
516	8.82	6.62
517	8.81	6.61
518	8.81	6.61
519	8.80	6.60
520	8.79	6.59
521	8.79	6.59
522	8.78	6.58
523	8.77	6.58
524	8.76	6.57
525	8.75	6.57
526	8.73	6.56
527	8.72	6.56
528	8.71	6.55
529	8.70	6.54
530	8.68	6.54
531	8.67	6.53
532	8.66	6.53
533	8.64	6.52
534	8.63	6.51
535	8.61	6.51
536	8.60	6.50
537	8.58	6.49
538	8.57	6.49
539	8.55	6.48
540	8.54	6.47
541	8.52	6.47
542	8.51	6.46
543	8.49	6.46
544	8.48	6.45
545	8.46	6.44
546	8.45	6.44
547	8.43	6.43
548	8.42	6.43
549	8.40	6.42
550	8.38	6.42
551	8.36	6.41
552	8.35	6.41
553	8.33	6.40
554	8.31	6.40
555	8.29	6.39
556	8.27	6.39
557	8.24	6.39
558	8.22	6.38
559	8.20	6.38
560	8.18	6.37
561	8.15	6.37
562	8.13	6.37
563	8.10	6.36
564	8.07	6.36
565	8.05	6.36
566	8.02	6.35
567	7.99	6.35
568	7.96	6.34
569	7.93	6.34
570	7.91	6.34
571	7.88	6.33
572	7.85	6.33
573	7.82	6.33
574	7.79	6.32
575	7.76	6.32
576	7.73	6.31
577	7.70	6.31
578	7.67	6.31
579	7.64	6.30
580	7.61	6.30
581	7.58	6.30
582	7.55	6.29
583	7.52	6.29
584	7.50	6.28
585	7.47	6.28
586	7.44	6.28
587	7.41	6.27
588	7.39	6.27
589	7.36	6.26
590	7.34	6.26
591	7.31	6.26
592	7.28	6.25
593	7.26	6.25
594	7.24	6.25
595	7.21	6.24
596	7.19	6.24
597	7.17	6.24
598	7.14	6.23
599	7.12	6.23
600	7.10	6.23
601	7.08	6.22
602	7.05	6.21
603	7.03	6.21
604	7.01	6.20
605	6.99	6.19
606	6.96	6.19
607	6.94	6.18
608	6.92	6.17
609	6.91	6.17
610	6.89	6.16
611	6.87	6.15
612	6.86	6.15
613	6.84	6.14
614	6.83	6.14
615	6.82	6.13
616	6.81	6.13
617	6.80	6.12
618	6.79	6.12
619	6.79	6.12
620	6.78	6.11
621	6.77	6.11
622	6.77	6.10
623	6.77	6.10
624	6.76	6.10
625	6.76	6.09
626	6.76	6.09
627	6.76	6.09
628	6.76	6.08
629	6.76	6.08
630	6.76	6.08
631	6.76	6.07
632	6.76	6.07
633	6.76	6.06
634	6.76	6.06
635	6.76	6.06
636	6.76	6.05
637	6.76	6.05
638	6.76	6.05
639	6.76	6.04
640	6.76	6.04
641	6.77	6.03
642	6.77	6.03
643	6.77	6.03
644	6.77	6.02
645	6.78	6.02
646	6.78	6.02
647	6.79	6.01
648	6.79	6.01
649	6.79	6.00
650	6.80	6.00
651	6.80	6.00
652	6.81	5.99
653	6.81	5.99
654	6.82	5.99
655	6.82	5.98
656	6.83	5.98
657	6.83	5.97
658	6.83	5.97
659	6.84	5.97
660	6.84	5.96
661	6.84	5.96
662	6.84	5.95
663	6.85	5.95
664	6.85	5.95
665	6.85	5.94
666	6.85	5.94
667	6.85	5.93
668	6.85	5.93
669	6.86	5.92
670	6.86	5.92
671	6.86	5.91
672	6.86	5.91
673	6.86	5.91
674	6.86	5.90
675	6.86	5.90
676	6.86	5.89
677	6.87	5.89
678	6.87	5.89
679	6.87	5.88
680	6.87	5.88
681	6.87	5.88
682	6.87	5.88
683	6.87	5.87
684	6.87	5.87
685	6.87	5.87
686	6.87	5.86
687	6.87	5.86
688	6.87	5.86
689	6.87	5.86
690	6.86	5.85
691	6.86	5.85
692	6.86	5.85
693	6.86	5.85
694	6.85	5.84
695	6.85	5.84
696	6.84	5.84
697	6.84	5.83
698	6.83	5.83
699	6.83	5.83
700	6.82	5.83
701	6.81	5.82
702	6.80	5.81
703	6.80	5.81
704	6.79	5.80
705	6.78	5.80
706	6.77	5.79
707	6.76	5.79
708	6.76	5.78
709	6.75	5.78
710	6.74	5.77
711	6.74	5.77
712	6.73	5.76
713	6.73	5.76
714	6.72	5.75
715	6.72	5.75
716	6.71	5.75
717	6.70	5.74
718	6.70	5.74
719	6.69	5.73
720	6.69	5.73
721	6.68	5.73
722	6.68	5.72
723	6.67	5.72
724	6.66	5.72
725	6.66	5.71
726	6.65	5.71
727	6.64	5.70
728	6.63	5.70
729	6.62	5.70
730	6.61	5.69
731	6.60	5.69
732	6.59	5.69
733	6.58	5.68
734	6.56	5.68
735	6.55	5.68
736	6.54	5.67
737	6.53	5.67
738	6.52	5.66
739	6.50	5.66
740	6.49	5.66
741	6.48	5.65
742	6.47	5.65
743	6.46	5.65
744	6.45	5.65
745	6.44	5.64
746	6.44	5.64
747	6.43	5.64
748	6.42	5.63
749	6.42	5.63
750	6.42	5.63
751	6.41	5.63
752	6.41	5.62
753	6.41	5.62
754	6.41	5.62
755	6.41	5.61
756	6.41	5.61
757	6.41	5.61
758	6.41	5.61
759	6.41	5.60
760	6.41	5.60
761	6.41	5.60
762	6.41	5.59
763	6.41	5.59
764	6.41	5.59
765	6.42	5.58
766	6.41	5.58
767	6.41	5.58
768	6.41	5.58
769	6.41	5.57
770	6.41	5.57
771	6.41	5.57
772	6.41	5.56
773	6.40	5.56
774	6.40	5.56
775	6.39	5.56
776	6.39	5.55
777	6.38	5.55
778	6.38	5.55
779	6.37	5.55
780	6.36	5.54
781	6.36	5.54
782	6.35	5.54
783	6.34	5.54
784	6.33	5.54
785	6.31	5.53
786	6.30	5.53
787	6.29	5.53
788	6.27	5.53
789	6.26	5.53
790	6.24	5.52
791	6.22	5.52
792	6.20	5.52
793	6.18	5.52
794	6.16	5.52
795	6.14	5.51
796	6.12	5.51
797	6.09	5.51
798	6.07	5.51
799	6.05	5.50
800	6.02	5.50
801	5.99	5.50
802	5.97	5.49
803	5.94	5.49
804	5.92	5.48
805	5.89	5.48
806	5.86	5.48
807	5.84	5.47
808	5.81	5.47
809	5.79	5.46
810	5.77	5.46
811	5.74	5.46
812	5.72	5.45
813	5.70	5.45
814	5.68	5.44
815	5.66	5.44
816	5.64	5.44
817	5.63	5.43
818	5.61	5.43
819	5.60	5.43
820	5.58	5.42
