1210	-4.66e-15	-1.22e-15	-1.40e-14	4.11e+01	1.60e+02	-5.46e+01
1220	1.11e-15	-2.11e-15	-1.24e-14	-2.43e+01	1.34e+02	4.85e+01
1230	1.11e-15	-3.89e-15	-1.35e-14	-5.92e+01	9.36e+00	9.39e+01
1240	4.44e-16	-4.88e-15	-1.55e-14	-3.94e+01	-4.42e+01	4.67e+01
1250	-8.88e-16	-9.71e-15	-1.49e-14	2.04e+01	-9.00e+00	-4.33e+01
1260	-3.11e-15	-1.12e-14	-1.70e-14	9.03e+01	1.36e+01	-6.09e+01
1270	-4.22e-15	-1.38e-14	-1.37e-14	1.15e+02	-3.35e+01	6.73e+01
1280	-6.55e-15	-1.69e-14	-1.35e-14	7.25e+01	-1.20e+02	1.93e+02
1290	-5.61e-15	-1.97e-14	-1.13e-14	2.09e+01	-1.70e+02	1.57e+02
1300	-9.10e-15	-1.55e-14	-1.29e-14	3.40e+01	-8.96e+01	-1.60e+01
1310	-8.22e-15	-1.34e-14	-1.24e-14	9.49e+01	7.81e+01	-1.56e+02
1320	-8.10e-15	-9.80e-15	-1.02e-14	9.53e+01	1.17e+02	-1.22e+02
1330	-6.99e-15	-9.67e-15	-8.44e-15	3.01e+01	1.36e+01	2.71e+01
1340	-6.83e-15	-8.51e-15	-7.77e-15	-2.31e+01	-1.03e+02	1.10e+02
1350	-4.16
